Feature1,Feature2,Target
1.1819670887428462,0.3766874970316767,0
-0.6870034118591193,1.3516998544706134,1
-0.47596922755651005,-0.7493062877222548,0
-2.2384473869281365,-2.2433717936415993,1
-1.7187742521849843,-0.5321282159823542,1
-1.3308337466219193,-1.108044766702222,0
-2.782851643182476,-0.605764690355872,1
-1.8535703038971603,-1.5060517392791333,0
1.554557849395809,1.045795647285247,1
-2.5445905751061932,-0.2435422709102748,1
-2.6291591072736056,-1.751679057476553,0
-0.8870332438725647,-0.9558223740991363,0
0.17701721630219347,0.3107258686396943,1
0.5519566315586435,0.278628550676537,1
2.0464075861639985,0.18875427171727877,0
-1.623902711590004,-1.321712370536303,0
-1.6051594158937441,0.6795952421444447,1
0.514631076085798,3.529842776458479,1
-0.7004162375706546,0.23184863064442196,1
0.540844631983485,-2.439609718958284,0
-2.566151586752002,0.8685705261300979,1
2.409342369974964,-0.30477058977240823,0
0.5969785518197819,0.7288164588019902,1
1.2035558827441313,1.4652202544680448,1
1.7156873340997607,0.9950679727570253,1
1.1975211725859431,-2.4188259161049412,0
0.8833378626489777,-1.9337121349568673,0
1.715967186177474,2.2035429751209827,1
0.8957646204242952,0.4144648038490132,1
-0.49674375843625374,0.3117101768092233,1
-0.13808709048887025,0.04555433104002016,1
-0.9306731600633,0.3246978610158746,1
0.9598911058971321,-2.013209599956731,0
0.7421130671154297,-1.058683278043077,0
0.7279691524796024,0.561815948215421,1
1.6991841335261624,0.9367722659663382,0
-2.2263265023722285,-1.5264149270852319,0
-1.8199317932313133,-1.3333039682147476,0
-0.045861748325570995,-1.8319985013394853,0
-0.17210546618298794,0.6754668443581233,1
0.018395313610049868,1.7527756294454195,1
0.7308217009282849,-0.16369248276003145,1
1.1635090703943962,-0.7573278502166172,0
-0.9338262052254744,-1.0392272417688315,0
0.5903126122222637,0.5744834419185652,1
1.521657708816159,0.8478799868552613,1
1.2064889478309937,-0.5408944412985188,0
-0.1590868733971038,-2.6277418130839476,0
0.9549887514518082,0.039974145031866914,1
-1.0319858929375694,0.8373530746126108,1
1.273311363416114,-0.7224140675977966,0
-0.3081749304160414,-0.6693064278385057,0
-1.1588016705868054,-1.088912587855405,0
1.1427546370257555,0.8584291907410383,1
1.15017215209776,0.6905276390048629,1
0.29829288703318757,-0.35431413415320523,0
1.26026217663845,-0.35970643472660024,0
1.0253081186024087,1.106353904253554,1
0.5854993864686242,2.7808073212689877,1
0.4704911986841176,-1.7122759170313802,0
-2.7611905318821575,-0.6844468593052122,1
-3.0098562848264434,-1.8793587119433701,0
-1.5141061678292784,0.10861049559398028,1
-1.341181573085192,1.338288888497799,1
0.5373827202620185,-0.3656039635869631,0
-1.1350340821032407,1.2876020072554157,1
0.21769942747721882,-0.4221948168789925,0
-1.4462173930805926,0.8524461185775547,1
0.9753821262526108,-1.0233770791112693,0
1.3125840609791015,1.0104290692832874,1
0.6610885839876162,-0.25644755066334,0
1.4083771843787247,1.0423794980355892,1
0.7362756883449988,-1.4470870596231822,0
-2.459282266636467,-0.8976401681400352,1
-3.3907791932708253,1.6898544189038394,1
-1.472616142810514,-1.1450094602126688,0
1.1304630395756294,-0.8747407546843343,0
-0.6481116533279127,-0.8044645952688705,0
-1.667692578477928,-1.2718671454632184,0
-1.377830928068577,0.34934052230892376,1
0.8929497253873028,1.0635566681307755,1
-0.5128050638834183,-0.6217981936550503,1
-1.3974738439767387,-1.0646362649965202,0
0.024063846933328747,2.113838293914371,1
-1.742402071990419,0.3567657689454976,1
2.0091688026137255,-0.06259989286648149,0
0.8603043567452056,-0.3562708316676757,0
-1.0824336107775978,-1.0709749408351967,0
-0.1061227623093488,-0.05820143500041919,1
-0.9835126840008935,0.9274700147267586,1
-2.447290533275333,-1.0550084403597282,1
0.7034626847725329,1.7456253093105296,1
-1.3872974356826204,0.9796940158322663,1
0.82853790720031,0.9170123447717996,1
-0.9447057030591247,0.19888808439207328,1
0.8575015525394226,-2.4108186593701104,0
0.5469503145824657,1.570878796398468,1
0.44833574396273235,0.6640343409224603,1
-0.5779563099670476,0.967534392517382,1
-0.34013213107460916,1.0376279581211796,1
-0.7842630422339153,1.0950556617569003,1
-0.3996998068442794,-0.7092390475608946,0
-1.1192562741725387,-1.0759315469199955,0
-0.433302650126157,0.4021219516780369,1
2.190538346356692,-1.422403036863876,0
-0.6549119010594042,1.1810426688757483,1
0.758012287136924,1.4112720381027497,1
0.3836997887716058,0.6244278139273041,1
2.11796153409027,-0.5431068896701713,0
0.3132873048681295,0.4657323725889171,1
-0.9689969807257122,0.11544146030238,1
1.7388366682762395,-0.8684872875897625,0
0.8999562024629305,1.116087680968291,1
-2.6001117673977845,-1.688323472813508,0
0.01108619187787152,-0.6420592958055993,0
0.15220247071242898,1.0084548938794848,1
-0.14463825998422353,-0.5645223824888901,0
-0.3774897680094472,-0.6194736549504078,0
-1.5729926936469028,-1.3145316470032888,0
1.5871659662712934,-0.9255383243483478,0
1.072330245273421,1.1913562566219353,1
1.124371537896033,-0.0798069843956487,0
-1.7091546925339376,0.4168491867792632,1
-1.518748422889098,-1.1176301155794246,0
0.38347269566113373,0.10325580542497503,1
0.14183922985324537,-0.019814180636696266,1
0.9005629191458248,-1.0591598636081998,0
0.35871655352281406,-0.3711828690474308,0
-0.33716114537797537,-0.6710738142681156,0
-0.9180867656136612,-0.9116731113351797,0
1.4035012316753046,1.917665618607713,1
-2.1240624809924484,-1.6399999512302026,0
1.0494781749718218,-1.2418359651228887,0
-1.4240244081021438,-1.1466494268738163,0
0.7567481837354678,0.779279987857923,1
-1.325709128511026,-1.093552735030757,0
-1.0771024110548877,-1.168545719429318,0
-0.16194310408336854,-0.6608222007115871,0
1.9713644826697623,1.0216942855517466,1
-0.2393506347234201,0.9610292778658092,1
-1.420980541123727,0.09023461807467625,1
2.5751512328648745,1.8987132135717735,1
0.6447587599517324,-0.331547259989733,0
1.6600662055964306,1.018369041160137,1
1.5961887225918032,1.473291079393575,1
-1.2519261192306201,-0.9938784546927241,0
0.6793504921033335,0.8712295088923552,1
0.7463646186876606,-1.071895112444941,0
-0.04644693331144223,-0.696880558698987,0
0.9580108562917098,-1.891927864504808,0
1.3338155686187547,-1.2387703404631267,0
0.8972636844977522,-1.230199325136534,0
0.8142437018412453,-1.627940093663172,0
-0.8752428581226682,-1.0251929031330669,0
0.8919306617920748,-0.9157786146291915,0
1.5690248703886314,-0.9437374449491603,0
-0.9399072911703854,-1.0269062872022026,0
0.669129587533313,1.6344077532587045,1
-2.0551126066857552,1.743190643592722,1
1.4067035213624797,1.1309589159783209,1
-1.9129550296533817,0.5120018057173861,1
1.4845271372464899,0.44229094209573505,0
0.9866768123593975,-1.0837559763337548,0
1.1759504516028243,0.4422208368917989,1
2.6227757051259886,1.0755906649148264,1
2.02188454533281,1.7414326787096988,0
1.090132009765583,1.4514891417754154,1
1.2550898529981092,0.5699586952978888,1
2.162705217344346,0.4400136249104254,0
-0.28998046783467035,-0.7836473488580168,0
-1.0484086415816456,1.4509750354892763,1
-1.678666508428805,-1.4082581286761033,0
-0.06392639451286597,2.2405361514119617,1
1.338108603830884,-2.140938013903416,0
0.8898507921889144,1.2898220937962923,1
-0.4431513465632315,-2.6606603520123535,0
1.1194862051679553,-1.980857880402084,0
1.3620083202329114,-2.2732321711888375,0
-0.6928881222392089,-0.9997270305865696,0
-2.3656800902706596,-1.5624524745396835,0
-1.1727808458857572,-1.0589239442100273,0
-0.5086899341365879,1.220507917919238,1
0.8974678868326831,1.0162558952574148,1
-1.6142329903605048,0.5682158401225641,1
-1.2896348528705759,0.8452461082232399,1
-0.9483683733779645,1.073433964248795,1
1.0081666416113602,0.39168822524082425,1
0.7884766167612361,1.019018893220757,1
0.7654579096070429,-1.1256155148565878,0
-1.018223955486615,-0.9674698398065852,0
0.03423933867075757,0.1277140713869357,1
-1.2030403522236137,-1.1455459295569048,0
-2.95768176016363,-0.3439786049567988,1
-2.0240387976680134,-1.4565601322410895,0
-0.8538313124885623,1.194919749972121,1
0.05032194611941132,-0.5386933227345516,0
0.22757373671133085,-0.4385327152641897,0
1.1557995513924888,-0.2370562428382199,0
-0.22636121269254883,-0.6719131687465199,0
1.7233141746547065,-1.7497762811707376,0
-2.1709489222175526,-1.4611097066184289,0
-1.5854296020090741,-0.11685481535502351,1
-1.1263508396063056,1.759979325975563,1
-0.894458939306185,-1.022723925044712,0
1.2068414692164,-0.9109195128703788,0
-1.8523250073778503,0.689170747362597,1
-0.3595140250217759,1.8848659635883105,1
-2.4780975378409837,-1.0395757411500792,1
1.8415908982978861,-0.8403105164558773,0
0.8292099666369679,0.602216983602206,1
-1.1899286590037526,1.3758696458801478,1
0.923722578250107,-0.6630317620186303,0
0.8118042714690246,-0.5174227581861808,0
-2.151868102890621,-1.4587357836856185,0
-0.6602257903246198,0.9817802879098017,1
2.0396012546136713,-0.7647074345573188,0
1.4384509691817158,0.013131540595128666,0
1.4911494862291308,1.2010878189672387,1
-0.28691373473971427,1.6718442670642206,1
-0.5683200486061191,-0.5291354270786028,1
2.0417409462166267,1.3583975778689947,1
-1.074458934533618,1.5427036143025294,1
0.183095718236847,0.46600935402608357,1
2.5359554022407558,1.156008078780393,1
-0.7299116538000315,0.02661252391456148,1
0.435112646586997,2.0769574660269017,1
0.469121618348857,0.5810972982203506,1
1.2527767524218913,-0.2545904258330953,0
-0.7188447310201584,-0.9580263777640496,0
-0.10643894392678799,1.7832023095256473,1
-0.3998620652195447,-0.5726580388657521,0
1.8157256086114972,0.41430804675700705,0
0.5138125472855215,1.1738569265722751,1
2.061403661119075,1.264722781556459,1
-0.07452479104048859,-0.5639528437768374,0
1.2778428565640505,1.1232522361523951,1
-2.354976895230437,0.03013894246029325,1
1.5648305800612161,0.5081925629000104,0
0.37709525800838584,-1.4078394509207521,0
1.012803279553123,1.651063252792098,1
0.6977758317508311,0.9264474641222543,1
-1.2099710476205627,-1.1080894999408468,0
-1.2925340823763494,-1.0699322686950334,0
1.2550315119048534,1.7545930539290515,1
-0.6264948269062507,0.18699868648506468,1
-0.7171739826413605,1.0374937387345091,1
1.8797359151185038,0.15571560166250475,0
-1.7039105852596053,-1.295669353577763,0
-0.27563276011864923,-2.613825500394907,0
0.9736922806367158,1.0069768658119056,1
1.2252732712885792,-0.30922549181814796,0
1.7940178817580434,1.070270727998182,1
1.0429641933194538,0.016850414492594057,0
0.5579895699760722,0.18864171639436422,1
-0.9892254191676979,1.1970375599549672,1
0.4310341784450864,0.8043756921208479,1
1.3496031232299521,2.035290104401585,1
1.0956457202948746,-0.7242917361854763,0
2.2563420957859788,-0.04387457015997276,0
-1.9632363249752878,-1.4043790803212979,0
0.3441589542714305,0.6655065123279933,1
0.9401185339016216,-0.7437348276143623,0
0.2738748659439769,-0.5116764263440691,0
-0.8434405615085867,-0.9289508413419741,0
1.4427681720000063,1.2119538943606836,1
-0.16004175770495288,0.8798623376029455,1
0.28594958854384067,-1.2734937877280652,0
2.287009700571881,0.2610177032675114,0
0.7652501041619997,-0.8465056804849393,0
-0.004740410701641662,1.1644122197089313,1
0.46253443589024434,-0.639813907091771,0
0.9857919718262462,-0.973837310411088,0
1.4641816978469016,1.9489889297500747,1
0.35426901884296225,-2.1116533060347322,0
0.42416945913766313,-2.657112886801415,0
-1.088713680993252,0.26509067004874454,1
-1.5229803623569496,-1.1655433036620806,0
-1.0125481126221383,-0.9762001068378192,0
1.6003878003014855,0.08146817179457244,0
-1.1679174555577279,1.172125488352811,1
-1.7445972168966821,-1.2660278543289083,0
1.7615113962330962,-0.16525734323599528,0
0.44677362072981663,-1.8626847606982566,0
-1.6171004182290574,-1.3423217580818871,0
-2.0116930001507827,1.1809637640172694,1
2.0620614370179267,-1.2680303337124204,0
0.6756666624937431,1.2775250529969513,1
1.990286772030112,0.11411876672213572,0
1.1978273456795392,-0.5057976813954056,0
-1.4521767310186546,0.9983833536310357,1
-1.3074667688484047,-1.1606573340339639,0
1.364314895499998,0.41175123913802825,0
-1.7835708530918826,-1.356256142494772,0
1.4989656385848282,2.283229638740621,1
1.9457141302751308,-0.4482083476441465,0
-1.6985806475688567,-0.2783161560490035,1
0.538559405157172,3.343435401491171,1
1.556605437819032,1.703963183574914,1
-0.3389850294821938,-0.7270448363380309,0
-0.5795543745588791,2.0481334752421994,1
0.48634695408456907,0.9123010845388239,1
-1.0653666628281053,-0.9879175638424987,0
-0.11044954804166562,2.514841963048317,1
0.972969310864102,-1.1901904213409886,0
0.04508307474705342,1.1189552659466842,1
-1.2760458807598125,-1.0289292507514385,0
1.2272812901600871,-0.8671843544607789,0
-1.2246381562472513,-1.1462499527282597,0
0.3775074439790883,-2.2112214436582858,0
-0.9604407272474678,2.828936390710524,1
-2.0518447184965583,-0.1322403183542813,1
-0.9159045835662213,0.7969257630248842,1
0.4734896473005389,1.196100704107638,1
0.6291636677291432,-0.6747344718492083,0
1.6546002709495982,0.36284547291063785,0
1.1792908957850163,1.0283183467879347,1
-0.19882480237291034,0.4437280097689076,1
1.036767177508397,0.6827994420586178,1
-0.5577320827074661,-0.7526506689804985,0
1.3610446334259991,0.6784413829884883,0
0.18192284214517085,2.4398770211939493,1
-1.2204300106547654,-1.1236233049743727,0
0.9233943053323443,1.528189910109048,1
-0.17154217452963916,-0.6808925074949204,0
-1.437890994489961,0.44567341607357225,1
-0.7422346087181556,1.0291391729303632,1
0.23098172074002465,0.7702162627639695,1
-1.6789483969375327,-1.309366402945648,0
0.932453525931659,0.39535985492888326,1
-0.9137329222570658,2.123915749493645,1
-0.34751205235760385,1.8167169277200865,1
-0.18110919031111838,-1.5953540467749794,0
0.0011324163308978896,-1.8835534546560384,0
1.1908837594333317,-0.6868552697518425,0
0.4808446366898458,1.015555665445855,1
-0.9547483807764883,1.1918012274646095,1
0.28028903184106435,0.2886096955181222,1
1.1042812990014883,-0.2294959642173129,0
1.5387283456273328,0.7318786815553888,0
-1.2173018846300414,2.6450831844104554,1
-1.0944719126718,1.3721628745912404,1
-1.3621591054202529,-0.36271701470779494,1
1.4741385778623823,0.6470069445800559,1
1.5430873897237554,1.0550636640250963,0
0.33109484935037337,1.174815437158574,1
-0.28319608230716886,0.6786899075190534,1
-0.37359630106512753,-2.512180637629834,0
0.9678427532529109,0.45266995586954817,1
1.6503641552675044,-0.6539036703471823,0
0.042689416189372165,-0.09962765181985489,1
2.0085893680258144,1.6231948817702548,1
-0.14444703661400848,-1.6538502872848722,0
1.4783987159808565,1.4056214067601993,1
0.8138020791082867,0.9012605895377421,1
1.5756380156356518,1.5015440740010908,1
0.5293025966857536,-0.9870351763434652,0
1.4291114894312051,1.1888636423009131,1
-1.9979578680428438,-1.4417291891512063,1
-0.8757184387357486,1.6676837776714413,1
-2.0303950889081133,-1.385896690692472,0
0.6766172256754893,1.6281268665743198,1
1.0134609536054107,0.7973702135215548,1
0.5814218340999566,0.7259657652923932,1
1.0188583618601188,0.5267016704645333,1
1.9007033157500626,2.2620565313752214,1
1.4420966836597624,1.5041436173596265,1
-0.2328685313454233,-0.5416246734011095,0
1.4684438113148828,-1.1326183890900339,0
-0.5925470846037486,1.2525697625360708,1
1.6984244757017954,1.7890910034463663,1
-1.9727303137860752,-1.4167104656132512,0
0.5455241223346268,-0.28528531249378497,0
-1.9821225494624903,-0.21841655989241104,1
0.7670486724535035,1.6872035895155768,1
0.3480578522256812,0.17996282686001375,1
-2.044703046859793,-1.4729759915203093,0
-1.562491856298235,0.006838753064179914,1
-1.1904811778221287,-0.44568214840980547,1
-0.37182827877985936,0.9757855411831433,1
-3.0959738609768777,-1.9266022311803064,0
-2.0083167596308735,-1.4228297536622792,0
-1.187335781339748,0.7788601280987008,1
-0.939525406462686,-1.142910601035957,0
-0.6397809856453647,-0.8858253865302085,0
0.40405876376446526,1.225388034703684,1
0.8052207416877664,-1.989107558058154,0
1.8882376047791722,0.8097611244114251,0
0.22880297193379873,-0.39926808293748806,0
-1.1544079292879155,-0.980735990607019,0
1.6875480165789831,0.797573826774719,1
0.1611393393014131,-2.0728989531869475,0
1.8690882865493785,1.6061918423452082,1
0.49270537297589545,-2.000842815942107,0
-1.3808688001510097,-1.1010015565820013,0
-1.548786330089964,-1.2317232599208443,0
-0.795203946307873,0.6871955081921244,1
1.5463503771446843,-0.958931010468924,0
-0.5381399882228632,-0.7558355718487036,0
1.4554462916517958,1.1449126902504323,1
-1.6987565656136896,1.5552678324884086,1
-1.5335439980690286,0.23550130232297894,1
-1.4800254319712007,-1.2371764896803525,0
1.4407406841044963,1.4028450763278706,1
-1.5586746903419102,0.3533376252990743,1
-1.7735435696923854,-1.2948242417699607,0
-0.6024426720218191,-0.7747006042902915,0
0.7092531748523545,1.1339596429575602,1
-1.4281482879912155,1.0781533353787656,1
-0.995532530319947,2.012123267552727,1
2.475790453733888,1.7665516449866396,1
-1.5944048399835666,-1.2621460909170796,0
-0.794004276277824,0.6138811620251017,1
0.41654316190857665,-0.38382581199531385,0
-1.8255039062016987,1.6982515576992712,1
-2.2351293311463594,-1.5648732586800502,0
-0.3216952967756791,-0.7250928608102819,0
1.2167890112221942,1.2213871562109646,1
-0.45719103242277515,0.4355511658739252,1
0.0810963445530204,-0.545061098657643,0
2.0492687464119417,1.3994756925431788,1
1.3365900334241276,0.012774372773944886,0
-0.7970469823796376,0.46917901187259103,1
-1.291135985674047,-0.7992465151266852,1
-0.39726346665182055,-0.7302249949734803,0
-1.9340451890352255,0.16928589397034344,1
-0.6259446745115911,2.0672610553527875,1
1.3289880522416744,1.66487064113613,1
-1.7757239351161735,0.7413899255720522,1
0.19395013739489853,-1.331537967961329,0
1.6203381214035306,-0.2281833857883253,0
-1.8943939680193629,-1.4037818022880568,0
1.8352599399458693,-0.15325297928080972,0
-1.0642207820868541,-1.030147971985763,0
-0.6669826176016123,-0.8851020047009635,0
0.5982510148497735,-0.8142350984383843,0
-0.2650471713904813,0.9461550751377891,1
2.297210468116898,-0.12712085209384805,0
0.6406794742803109,-1.3177846696054787,0
0.8444086271867426,-0.8204094366341818,0
-0.683884027601218,-0.9370474411162785,1
-1.1455087201889866,-1.0140102421115322,0
1.0449025574109991,-0.1437033884562079,0
-1.0494639179634548,-0.9835284110606004,0
0.9615177851766276,1.444220403459465,1
-1.446194454794229,-1.0946788492663417,0
-0.2687416667233644,-3.0854085855552267,0
2.3160008831020247,-0.27483494144789644,0
0.5466922514491835,-1.4184836940496983,0
0.22512989900672076,-1.395180213701194,0
1.9985199473928308,-0.07467434383167604,0
1.392432569044426,-1.4754991718426789,0
0.7165284717731356,-2.1558243504495196,0
0.08429098584987194,1.6444681566744936,1
0.710203574901838,-1.8859515936234206,0
-1.5509770021286196,0.16218201342320226,1
0.6554276227209594,-1.733895716249289,0
1.0860187107467254,-1.6583134738993592,0
1.7514595950200076,-1.1376654166239997,0
1.7277571414386506,-0.17258125979176375,0
-0.2498101881820849,1.058414852497912,1
0.1579926789670678,1.7609776853274233,1
-2.2434283175472554,-1.554305276303065,0
-0.5994314908904181,-0.7875997560080917,0
-0.6244812241188912,0.5356992549339619,1
0.17756214472760667,-2.684002220485192,0
2.035719320797593,-0.44491648777906057,0
1.293124717047109,-0.8542519762987353,0
0.10352211349003548,-1.3266348320251877,0
0.14630113607701234,0.8456611814176245,1
1.1241934732267824,0.5327158891830106,1
1.2596068948106374,-0.6250407195853047,0
0.019506328766441094,-2.7891582010494362,0
0.836067295793284,-0.7670733210148166,0
1.2912613591698978,1.1782259402653854,1
-0.0257243459802996,2.6453157484697485,1
0.3279048536115796,1.5974487283807761,1
1.9749472893159208,-0.2943779472693574,0
1.5498261240535816,-0.037402790783157336,0
-0.25455497861002285,1.001375010855953,1
1.4614634998055067,1.2447945662602273,1
0.2996826427417998,-0.39231421504988706,1
2.194624289134528,0.917786543616272,0
0.5178788195491877,-2.1819450742793887,0
-0.7018933525821476,2.5857747396559447,1
-0.38706734246908114,-0.6846390470020199,0
0.08993303108036765,-0.5021097778665125,0
-0.8515840498454764,-0.9884147795120676,0
0.9959796148136889,-2.331932870474674,0
1.0308331529555326,-0.3270951737921113,0
0.482252277624175,-0.07671520771614204,0
0.7980481831822154,0.7939443751943495,1
-0.9471100942305387,-1.044311546850537,0
1.2539491448211326,-0.15061156678067344,0
0.01521808909219824,-0.4398572457369915,0
-1.4077098524055272,-1.1046775822789567,0
0.13507656086568587,-0.49695397291341936,0
-0.19306906946046865,1.034202656066244,1
0.43408435730683104,-0.4669279707439573,0
